GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
True,Senior,Prole,Normal,Older,Mild,Football,Mild,Luxury,Normal,FiftyThou,True,Normal,True,HundredThou,True,FiftyThou,Secure,True,HundredThou,HundredThou,False,HundredThou,Fair,False,HundredThou,Many
True,Adolescent,Middle,Psychopath,Older,Moderate,Football,Moderate,Luxury,Excellent,TwentyThou,True,Expert,True,HundredThou,True,FiftyThou,Rural,False,HundredThou,HundredThou,True,HundredThou,Good,True,HundredThou,Zero
True,Senior,Middle,Psychopath,Older,Mild,EggShell,Mild,FamilySedan,Normal,FiftyThou,True,Normal,False,HundredThou,True,FiveThou,Rural,False,HundredThou,HundredThou,True,HundredThou,Excellent,True,HundredThou,Many
False,Adolescent,Wealthy,Normal,Current,Mild,Football,Mild,SportsCar,Normal,FiftyThou,False,Normal,True,HundredThou,True,TenThou,Suburb,False,HundredThou,HundredThou,False,HundredThou,Good,False,HundredThou,Many
True,Senior,Middle,Normal,Older,Severe,EggShell,Severe,FamilySedan,Excellent,FiveThou,True,Expert,True,Million,True,FiftyThou,Rural,True,Million,HundredThou,True,HundredThou,Excellent,True,HundredThou,Zero
True,Senior,UpperMiddle,Normal,Current,None,Football,None,Luxury,Excellent,FiftyThou,True,Expert,True,Million,True,Million,Suburb,False,TenThou,TenThou,False,HundredThou,Poor,False,HundredThou,Zero
True,Adult,Middle,Normal,Current,Severe,EggShell,Severe,Luxury,Excellent,FiveThou,False,Expert,True,TenThou,True,Million,Rural,False,TenThou,HundredThou,True,HundredThou,Fair,False,HundredThou,Zero
False,Adolescent,UpperMiddle,Adventurous,Current,Mild,EggShell,Mild,Economy,Excellent,Domino,False,Normal,True,HundredThou,True,Million,Rural,True,HundredThou,HundredThou,False,HundredThou,Excellent,False,HundredThou,Zero
True,Senior,Middle,Psychopath,Older,Mild,EggShell,Mild,FamilySedan,Poor,FiveThou,True,SubStandard,False,HundredThou,True,FiftyThou,Suburb,False,Million,HundredThou,True,HundredThou,Fair,True,HundredThou,Many
True,Adult,Prole,Normal,Current,Mild,Football,Mild,FamilySedan,Normal,FiftyThou,True,Normal,True,HundredThou,True,FiftyThou,Secure,True,Million,HundredThou,False,HundredThou,Good,False,HundredThou,Many
True,Adult,Middle,Normal,Current,Mild,EggShell,Mild,FamilySedan,Normal,FiveThou,True,Normal,True,HundredThou,True,FiveThou,Rural,True,HundredThou,HundredThou,False,HundredThou,Excellent,False,HundredThou,Many
True,Adult,Prole,Normal,Current,Moderate,Tank,Moderate,Luxury,Excellent,TwentyThou,True,Expert,True,HundredThou,True,Million,Secure,True,HundredThou,HundredThou,False,HundredThou,Poor,False,HundredThou,Many
True,Senior,Prole,Normal,Current,Mild,Tank,Mild,Luxury,Normal,FiftyThou,False,Normal,True,HundredThou,True,Million,Secure,True,HundredThou,HundredThou,False,HundredThou,Poor,False,HundredThou,Many
True,Adult,UpperMiddle,Normal,Current,Mild,Football,Mild,SportsCar,Poor,FiftyThou,False,SubStandard,True,HundredThou,True,TenThou,City,False,HundredThou,HundredThou,True,HundredThou,Poor,False,HundredThou,Many
True,Adult,Prole,Cautious,Older,Mild,EggShell,Mild,Economy,Normal,FiveThou,False,Normal,True,HundredThou,True,FiveThou,Secure,True,HundredThou,HundredThou,True,HundredThou,Excellent,True,HundredThou,One
