GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
True,Adult,Prole,Normal,Older,None,Football,None,Economy,Excellent,FiveThou,True,Normal,True,TenThou,True,FiveThou,City,False,HundredThou,HundredThou,False,HundredThou,Good,True,TenThou,Many
True,Senior,UpperMiddle,Psychopath,Current,None,Football,Severe,Luxury,Poor,FiftyThou,False,Normal,False,Million,True,Million,City,False,Million,Million,False,HundredThou,Good,False,HundredThou,Zero
False,Adult,Prole,Psychopath,Older,None,Football,None,Economy,Normal,FiftyThou,True,Normal,True,Million,True,FiveThou,Rural,False,TenThou,Million,False,Million,Fair,True,HundredThou,Many
True,Adult,Prole,Normal,Older,None,EggShell,None,Luxury,Excellent,FiveThou,True,Normal,True,Million,True,FiveThou,City,True,Million,HundredThou,False,HundredThou,Fair,False,HundredThou,Many
True,Adult,UpperMiddle,Normal,Current,None,Football,None,Luxury,Poor,FiveThou,True,Normal,True,Million,True,FiveThou,City,False,Million,HundredThou,False,HundredThou,Good,False,HundredThou,Many
False,Adolescent,Prole,Normal,Current,None,EggShell,None,Luxury,Excellent,FiftyThou,False,SubStandard,True,Million,True,FiveThou,Secure,True,TenThou,Million,False,Million,Excellent,False,HundredThou,Zero
False,Adolescent,Prole,Normal,Older,None,Tank,Severe,SuperLuxury,Excellent,FiveThou,False,Expert,False,TenThou,False,Million,Secure,True,TenThou,HundredThou,True,TenThou,Poor,True,HundredThou,Zero
False,Adult,Prole,Psychopath,Current,None,Football,None,Luxury,Poor,TwentyThou,True,Normal,True,Million,True,FiveThou,City,False,TenThou,HundredThou,False,HundredThou,Good,False,HundredThou,Many
True,Adult,Prole,Normal,Older,None,Football,None,Luxury,Normal,FiftyThou,True,Normal,True,Million,True,FiveThou,Secure,True,Million,Million,False,HundredThou,Good,True,HundredThou,Zero
True,Adult,Prole,Psychopath,Older,None,EggShell,None,Luxury,Excellent,FiveThou,True,Normal,True,Million,True,FiveThou,Secure,True,HundredThou,TenThou,False,HundredThou,Good,False,TenThou,Zero
True,Adult,UpperMiddle,Normal,Current,Severe,Football,Severe,Luxury,Normal,FiftyThou,True,Normal,False,TenThou,True,Million,City,False,Thousand,Million,False,HundredThou,Good,False,HundredThou,Zero
True,Senior,UpperMiddle,Psychopath,Current,Severe,Tank,Severe,Luxury,Poor,FiveThou,True,Normal,False,TenThou,True,Million,City,False,Thousand,TenThou,False,HundredThou,Fair,False,HundredThou,Zero
True,Senior,Prole,Psychopath,Current,None,Football,None,Luxury,Excellent,FiveThou,True,Normal,True,Thousand,True,FiveThou,City,False,HundredThou,HundredThou,False,HundredThou,Good,False,HundredThou,Many
False,Adolescent,UpperMiddle,Normal,Current,None,EggShell,Severe,Luxury,Excellent,FiveThou,False,Normal,False,Million,True,Million,Secure,False,Million,HundredThou,False,HundredThou,Good,False,HundredThou,Zero
True,Senior,Prole,Psychopath,Older,None,Football,None,Economy,Normal,TwentyThou,True,Normal,False,Million,True,FiveThou,Rural,False,Million,HundredThou,False,HundredThou,Fair,True,HundredThou,One
True,Adult,Prole,Normal,Older,None,EggShell,None,Luxury,Excellent,FiftyThou,True,Normal,True,Million,True,FiveThou,City,False,Million,Million,False,HundredThou,Fair,True,HundredThou,Many
True,Senior,Prole,Normal,Current,None,Football,None,Economy,Normal,FiftyThou,False,Normal,True,Thousand,True,TenThou,City,True,HundredThou,Million,False,HundredThou,Fair,False,HundredThou,Zero
True,Adult,Prole,Normal,Older,None,Tank,None,SuperLuxury,Excellent,FiveThou,True,Expert,True,Thousand,False,TwentyThou,Suburb,False,Million,HundredThou,True,TenThou,Poor,True,HundredThou,Many
True,Adult,UpperMiddle,Psychopath,Older,Severe,Tank,Severe,SportsCar,Excellent,FiveThou,True,Expert,False,TenThou,False,TenThou,Rural,False,Million,HundredThou,True,TenThou,Poor,True,HundredThou,One
