GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
True,Senior,Prole,Psychopath,Current,Mild,EggShell,Mild,FamilySedan,Normal,FiftyThou,True,Normal,True,HundredThou,True,Million,Secure,False,HundredThou,HundredThou,True,HundredThou,Fair,False,Million,Many
True,Senior,UpperMiddle,Normal,Current,Mild,EggShell,Moderate,SportsCar,Excellent,FiveThou,False,Expert,False,HundredThou,True,TenThou,Secure,False,HundredThou,HundredThou,True,HundredThou,Good,False,HundredThou,Zero
False,Adolescent,Wealthy,Cautious,Current,None,Football,None,SportsCar,Excellent,TwentyThou,False,Normal,True,TenThou,True,TenThou,City,False,Thousand,Million,False,HundredThou,Good,False,HundredThou,One
True,Senior,UpperMiddle,Psychopath,Older,Mild,Tank,Mild,Luxury,Excellent,Domino,False,Expert,False,HundredThou,True,FiftyThou,City,False,HundredThou,HundredThou,False,HundredThou,Poor,False,HundredThou,Zero
True,Senior,Wealthy,Adventurous,Current,Mild,EggShell,Mild,Economy,Normal,FiveThou,True,Normal,True,HundredThou,True,Million,Rural,False,HundredThou,HundredThou,False,HundredThou,Excellent,False,HundredThou,Many
True,Adult,Middle,Normal,Older,Moderate,EggShell,Moderate,FamilySedan,Excellent,FiveThou,True,Expert,False,HundredThou,True,FiftyThou,Rural,False,HundredThou,Million,True,Million,Fair,False,HundredThou,Many
True,Adult,Middle,Psychopath,Current,None,Football,None,FamilySedan,Excellent,FiftyThou,True,Expert,True,Million,True,FiveThou,Suburb,False,TenThou,Million,True,HundredThou,Fair,False,HundredThou,Many
True,Adult,Middle,Cautious,Current,None,Football,None,Luxury,Excellent,FiftyThou,True,Expert,True,TenThou,True,Million,Suburb,False,TenThou,Million,True,HundredThou,Good,False,HundredThou,Zero
True,Senior,Prole,Psychopath,Current,None,EggShell,None,FamilySedan,Excellent,FiveThou,True,Expert,True,HundredThou,True,FiftyThou,Secure,False,HundredThou,HundredThou,False,HundredThou,Excellent,False,Thousand,Zero
True,Adult,UpperMiddle,Normal,Current,Mild,EggShell,Mild,Economy,Excellent,FiveThou,False,Expert,False,HundredThou,True,Million,Secure,False,HundredThou,Million,False,HundredThou,Excellent,False,HundredThou,Zero
True,Adolescent,Prole,Cautious,Older,Mild,EggShell,Moderate,FamilySedan,Normal,FiftyThou,False,Normal,False,HundredThou,True,Million,Secure,True,HundredThou,HundredThou,True,Million,Fair,False,Million,Many
True,Senior,UpperMiddle,Normal,Current,Mild,EggShell,Mild,Economy,Excellent,Domino,False,Expert,False,HundredThou,True,TenThou,City,False,HundredThou,HundredThou,False,HundredThou,Good,False,HundredThou,Zero
False,Adolescent,Wealthy,Cautious,Older,None,Tank,Severe,SportsCar,Excellent,FiveThou,False,Normal,False,TenThou,True,TenThou,Secure,True,TenThou,Million,False,Million,Poor,False,HundredThou,Many
True,Senior,Middle,Normal,Older,None,EggShell,Mild,FamilySedan,Excellent,FiveThou,True,SubStandard,False,HundredThou,True,FiftyThou,Rural,False,HundredThou,HundredThou,True,HundredThou,Excellent,True,HundredThou,Many
True,Adolescent,Middle,Cautious,Current,None,EggShell,None,FamilySedan,Excellent,FiveThou,False,Normal,True,Million,True,FiveThou,Rural,True,TenThou,HundredThou,False,TenThou,Excellent,False,TenThou,Zero
True,Adult,UpperMiddle,Psychopath,Current,Mild,Football,Moderate,Luxury,Normal,Domino,True,Normal,True,HundredThou,True,Million,City,False,HundredThou,Million,False,HundredThou,Good,False,HundredThou,Zero
True,Senior,Prole,Psychopath,Older,Mild,Tank,Mild,Luxury,Excellent,Domino,True,Expert,False,HundredThou,True,FiftyThou,City,False,HundredThou,HundredThou,False,HundredThou,Poor,True,TenThou,Many
True,Adult,UpperMiddle,Psychopath,Current,None,EggShell,None,SportsCar,Excellent,TwentyThou,False,Expert,True,TenThou,True,TenThou,Secure,False,TenThou,TenThou,False,HundredThou,Excellent,False,HundredThou,Zero
True,Adult,UpperMiddle,Cautious,Current,Severe,EggShell,Severe,FamilySedan,Normal,TwentyThou,True,Expert,True,Million,True,FiveThou,Secure,False,Thousand,TenThou,False,HundredThou,Good,False,HundredThou,Zero
True,Senior,Prole,Psychopath,Older,Mild,EggShell,Mild,FamilySedan,Normal,Domino,True,Normal,False,HundredThou,True,FiftyThou,City,False,HundredThou,HundredThou,False,HundredThou,Excellent,True,Million,Many
True,Senior,Middle,Normal,Current,None,EggShell,None,FamilySedan,Normal,FiveThou,True,Normal,False,HundredThou,True,FiftyThou,Rural,True,HundredThou,HundredThou,True,Million,Excellent,False,HundredThou,Many
True,Senior,Middle,Normal,Older,None,EggShell,Severe,FamilySedan,Excellent,FiveThou,True,Expert,False,HundredThou,True,FiftyThou,Rural,True,TenThou,Million,False,TenThou,Fair,True,HundredThou,Zero
True,Senior,Prole,Psychopath,Older,Mild,EggShell,Mild,Luxury,Normal,Domino,True,Normal,False,HundredThou,True,Million,City,False,HundredThou,HundredThou,False,HundredThou,Excellent,False,TenThou,Many
True,Adult,UpperMiddle,Psychopath,Older,Mild,EggShell,Mild,SportsCar,Normal,FiveThou,False,Normal,False,HundredThou,True,Million,Secure,False,HundredThou,Million,False,HundredThou,Excellent,True,HundredThou,Zero
True,Senior,Prole,Normal,Older,Mild,EggShell,Mild,Luxury,Normal,FiveThou,True,Normal,False,HundredThou,True,FiftyThou,Secure,False,HundredThou,HundredThou,False,HundredThou,Fair,False,Million,Many
True,Senior,Wealthy,Psychopath,Current,Mild,Football,Mild,SportsCar,Normal,FiveThou,False,Normal,True,HundredThou,True,TenThou,Secure,False,HundredThou,HundredThou,False,HundredThou,Good,False,HundredThou,Many
True,Adult,Middle,Normal,Current,None,EggShell,Moderate,Economy,Excellent,FiveThou,False,Expert,False,HundredThou,True,FiveThou,Rural,False,TenThou,Million,True,HundredThou,Good,False,HundredThou,One
True,Adolescent,Wealthy,Psychopath,Current,Mild,EggShell,Mild,SportsCar,Normal,FiveThou,False,Normal,True,HundredThou,False,TenThou,Secure,False,Million,HundredThou,True,HundredThou,Excellent,False,HundredThou,Many
True,Senior,Prole,Normal,Older,Mild,EggShell,Mild,FamilySedan,Poor,FiveThou,True,SubStandard,False,HundredThou,True,FiftyThou,Rural,False,HundredThou,HundredThou,True,HundredThou,Fair,False,TenThou,Many
True,Senior,Middle,Normal,Current,None,EggShell,None,FamilySedan,Normal,FiveThou,True,Normal,False,HundredThou,True,FiveThou,Rural,False,HundredThou,HundredThou,True,HundredThou,Good,False,HundredThou,Many
True,Senior,Prole,Normal,Older,Mild,Tank,Mild,Luxury,Excellent,FiftyThou,True,Expert,False,HundredThou,True,FiftyThou,Secure,False,HundredThou,HundredThou,True,HundredThou,Good,True,TenThou,Zero
True,Adolescent,Middle,Cautious,Current,Moderate,EggShell,Mild,FamilySedan,Normal,FiveThou,False,Normal,True,HundredThou,True,FiftyThou,Suburb,True,HundredThou,HundredThou,False,TenThou,Excellent,False,HundredThou,Zero
True,Adolescent,Wealthy,Cautious,Older,Moderate,EggShell,Moderate,SportsCar,Excellent,FiveThou,False,Normal,False,HundredThou,True,FiftyThou,Secure,True,HundredThou,HundredThou,False,Million,Excellent,True,HundredThou,Many
True,Senior,Prole,Normal,Older,Mild,Tank,Mild,Luxury,Poor,FiveThou,True,SubStandard,False,HundredThou,True,FiftyThou,Rural,False,HundredThou,HundredThou,False,HundredThou,Good,True,TenThou,Many
True,Adolescent,Prole,Psychopath,Current,None,Football,Moderate,Luxury,Normal,FiveThou,False,Normal,True,HundredThou,True,FiveThou,Suburb,False,HundredThou,HundredThou,False,HundredThou,Good,False,Million,Many
True,Adolescent,Middle,Cautious,Current,Moderate,Football,None,Luxury,Poor,FiveThou,False,Normal,True,HundredThou,True,Million,Rural,True,HundredThou,HundredThou,False,TenThou,Fair,False,TenThou,Zero
True,Adolescent,UpperMiddle,Cautious,Current,Mild,Football,Moderate,FamilySedan,Excellent,FiftyThou,False,Expert,True,HundredThou,True,FiftyThou,Rural,True,HundredThou,HundredThou,True,Million,Fair,True,HundredThou,Zero
True,Adult,UpperMiddle,Cautious,Current,Mild,Football,Mild,SportsCar,Normal,FiveThou,False,Normal,True,HundredThou,True,TenThou,Secure,False,HundredThou,Million,False,HundredThou,Good,False,HundredThou,Zero
True,Senior,UpperMiddle,Psychopath,Current,Mild,EggShell,Mild,SportsCar,Normal,Domino,False,Normal,True,HundredThou,True,TenThou,City,False,HundredThou,HundredThou,False,HundredThou,Good,False,HundredThou,Zero
True,Senior,UpperMiddle,Psychopath,Current,Mild,Football,Mild,Luxury,Normal,Domino,False,Normal,True,HundredThou,True,Million,City,False,HundredThou,HundredThou,False,HundredThou,Good,False,HundredThou,Zero
True,Senior,UpperMiddle,Normal,Older,Mild,EggShell,Mild,Economy,Normal,FiveThou,False,Normal,False,HundredThou,True,FiftyThou,Secure,False,HundredThou,HundredThou,False,HundredThou,Excellent,True,HundredThou,Zero
True,Senior,Middle,Cautious,Current,None,EggShell,Severe,Economy,Excellent,TwentyThou,True,Expert,True,TenThou,True,Million,Suburb,False,TenThou,HundredThou,False,HundredThou,Good,False,HundredThou,Zero
True,Adult,UpperMiddle,Psychopath,Current,Mild,Football,Mild,Luxury,Excellent,TwentyThou,True,Expert,True,HundredThou,True,Million,City,False,Thousand,TenThou,False,HundredThou,Good,False,HundredThou,Zero
True,Senior,UpperMiddle,Cautious,Current,Mild,EggShell,Mild,Luxury,Normal,FiveThou,True,Normal,True,HundredThou,True,Million,Secure,False,HundredThou,HundredThou,False,HundredThou,Excellent,False,HundredThou,Zero
True,Senior,Wealthy,Normal,Current,Mild,EggShell,Moderate,Luxury,Normal,FiveThou,True,Normal,False,HundredThou,True,Million,Secure,True,HundredThou,HundredThou,False,Million,Fair,False,HundredThou,Many
True,Senior,Middle,Cautious,Current,None,Football,None,FamilySedan,Normal,FiftyThou,True,Normal,True,HundredThou,False,FiftyThou,Rural,False,Million,HundredThou,True,HundredThou,Good,False,HundredThou,Zero
True,Adult,Middle,Cautious,Current,None,Football,Mild,FamilySedan,Excellent,FiftyThou,True,Expert,True,HundredThou,True,FiveThou,Rural,False,HundredThou,Million,True,HundredThou,Good,False,HundredThou,Zero
True,Senior,Prole,Normal,Older,Mild,EggShell,Mild,Luxury,Normal,FiveThou,True,Normal,False,HundredThou,True,FiftyThou,Secure,False,HundredThou,HundredThou,False,HundredThou,Excellent,True,Million,Many
True,Adolescent,UpperMiddle,Cautious,Older,Mild,Tank,Severe,Luxury,Excellent,FiveThou,False,Expert,False,HundredThou,True,FiftyThou,Rural,True,TenThou,Million,False,Million,Poor,False,HundredThou,Zero
True,Senior,UpperMiddle,Cautious,Current,Mild,Football,Mild,Luxury,Excellent,FiveThou,True,Expert,True,HundredThou,True,Million,Secure,False,HundredThou,HundredThou,False,HundredThou,Good,False,HundredThou,Zero
True,Adult,Prole,Psychopath,Current,Mild,Football,Moderate,Luxury,Normal,FiftyThou,True,Normal,True,HundredThou,True,FiftyThou,Suburb,False,HundredThou,Million,True,HundredThou,Fair,True,Million,Many
