GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
True,Senior,Middle,Psychopath,Older,Mild,EggShell,Mild,FamilySedan,Poor,FiftyThou,True,SubStandard,False,TenThou,True,FiveThou,Rural,False,HundredThou,HundredThou,False,HundredThou,Fair,False,HundredThou,Many
True,Senior,Middle,Normal,Current,Severe,Football,None,SportsCar,Excellent,FiveThou,True,Expert,False,Million,True,FiveThou,Rural,True,Million,HundredThou,False,Thousand,Fair,False,HundredThou,Zero
True,Senior,Middle,Cautious,Older,Mild,EggShell,Mild,FamilySedan,Excellent,FiveThou,True,Normal,False,HundredThou,True,FiveThou,Rural,True,HundredThou,HundredThou,False,HundredThou,Fair,False,HundredThou,Many
True,Adult,Prole,Normal,Current,Mild,Football,Mild,Luxury,Normal,FiftyThou,True,Normal,False,HundredThou,True,FiveThou,Secure,True,HundredThou,HundredThou,False,HundredThou,Poor,False,HundredThou,Zero
True,Adult,Middle,Normal,Older,Mild,Football,Mild,Luxury,Normal,FiveThou,True,Normal,True,HundredThou,True,Million,Rural,True,HundredThou,HundredThou,True,HundredThou,Good,False,HundredThou,Many
True,Senior,Middle,Normal,Current,Moderate,EggShell,Moderate,FamilySedan,Normal,FiftyThou,True,Normal,False,HundredThou,False,FiftyThou,Suburb,True,HundredThou,TenThou,False,HundredThou,Good,False,HundredThou,Many
True,Adolescent,UpperMiddle,Psychopath,Older,Moderate,Tank,None,SportsCar,Normal,TwentyThou,True,Expert,True,HundredThou,True,Million,City,False,HundredThou,HundredThou,False,HundredThou,Poor,False,Million,One
True,Adult,Middle,Normal,Older,Mild,EggShell,Mild,FamilySedan,Normal,FiveThou,True,Normal,True,HundredThou,True,FiveThou,Suburb,True,HundredThou,HundredThou,True,HundredThou,Good,False,HundredThou,Many
True,Senior,Middle,Psychopath,Current,Mild,EggShell,Mild,FamilySedan,Poor,FiftyThou,True,SubStandard,False,TenThou,True,FiveThou,Rural,False,HundredThou,HundredThou,False,HundredThou,Fair,False,HundredThou,Many
True,Senior,UpperMiddle,Psychopath,Current,Mild,Football,Mild,SportsCar,Excellent,FiveThou,False,Expert,False,HundredThou,True,TenThou,City,False,Million,HundredThou,False,HundredThou,Good,False,HundredThou,Zero
True,Senior,UpperMiddle,Psychopath,Current,Mild,Football,Mild,SportsCar,Normal,FiftyThou,False,Normal,False,HundredThou,True,TenThou,City,False,Million,HundredThou,False,HundredThou,Poor,False,HundredThou,One
True,Adolescent,Middle,Cautious,Older,Moderate,EggShell,Moderate,FamilySedan,Normal,FiveThou,True,Normal,True,HundredThou,True,FiveThou,Rural,True,HundredThou,HundredThou,False,HundredThou,Excellent,False,Million,Zero
True,Senior,Middle,Adventurous,Older,Severe,Football,Severe,Luxury,Excellent,FiveThou,True,SubStandard,False,HundredThou,True,Million,Rural,True,TenThou,TenThou,False,Thousand,Fair,True,HundredThou,Zero
